Player,Rec Yds,Rec Tar,Rec Tds,Rec YAC,Rec %,Rush Yds,Rush Att,Rush Tds,Pass Yds,Pass Tds,Pass Att,Fumbles,Interceptions,Team Passing Yds,Team Passing Tds,Team Passing Att,Team Rushing Yds,Team Rushing Tds,Team Rushing Att
"Larry Fitzgerald (ARI, WR)",1411,154,8,516,0.5161290322580645,0,0,0,0,0,0,0,0,3954,21,550,1625,12,389
"Jordy Nelson (GB, WR)",1263,96,15,411,0.7010309278350515,0,0,0,0,0,0,0,0,5155,51,551,1564,12,396
"Brandon Marshall (NYG, WR)",1221,141,6,312,0.5704225352112676,0,0,0,0,0,0,1,0,4910,29,588,1427,17,411
"Mike Wallace (BAL, WR)",1193,114,8,480,0.6260869565217392,57,5,0,0,0,0,1,0,3629,21,544,1996,15,459
"Antonio Brown (PIT, WR)",1108,124,2,372,0.552,41,7,0,0,0,0,0,0,4333,21,539,1903,13,434
"A.J. Green (CIN, WR)",1057,115,7,278,0.5603448275862069,53,5,0,0,0,0,1,0,3507,21,535,1778,10,455
"Darrius Heyward-Bey (PIT, WR)",975,115,4,264,0.5517241379310345,0,0,0,0,0,0,1,0,4333,21,539,1903,13,434
"DeSean Jackson (TB, WR)",961,104,4,236,0.5523809523809524,41,7,0,0,0,0,1,0,3836,17,588,1458,9,346
"Julio Jones (ATL, WR)",959,95,8,407,0.5625,56,6,0,0,0,0,1,0,4365,29,594,1839,14,452
"Pierre Garcon (SF, WR)",947,134,6,357,0.5185185185185185,28,4,0,0,0,0,2,0,3199,18,452,2014,14,496
"Dez Bryant (DAL, WR)",928,103,9,348,0.6057692307692307,5,1,0,0,0,0,3,0,4453,33,570,1807,5,408
"Michael Crabtree (OAK, WR)",880,115,4,365,0.6293103448275862,0,0,0,0,0,0,0,0,4117,20,525,2110,16,466
"Jeremy Maclin (BAL, WR)",859,96,5,262,0.6494845360824743,1,1,0,0,0,0,1,0,3629,21,544,1996,15,459
"Torrey Smith (PHI, WR)",841,95,7,238,0.5208333333333334,39,4,0,0,0,0,1,0,4276,22,553,2277,20,448
"Doug Baldwin (SEA, WR)",788,85,4,310,0.5930232558139535,-2,1,0,0,0,0,0,0,3444,15,509,1755,15,446
"Brandon LaFell (CIN, WR)",613,56,3,239,0.631578947368421,0,0,0,0,0,0,0,0,3507,21,535,1778,10,455
"Eric Decker (TEN, WR)",612,94,8,177,0.4631578947368421,1,1,0,0,0,1,1,0,4113,22,584,1438,8,376
"Andre Roberts (ATL, WR)",586,98,2,226,0.5151515151515151,27,3,0,0,0,0,1,0,4365,29,594,1839,14,452
"Demaryius Thomas (DEN, WR)",551,70,4,113,0.4507042253521127,5,1,0,0,0,1,0,0,2708,20,430,2638,11,544
"Harry Douglas (TEN, WR)",498,62,1,232,0.6190476190476191,3,1,0,0,0,0,0,0,4113,22,584,1438,8,376
"Arrelious Benn (JAC, WR)",441,51,3,174,0.5769230769230769,-7,6,0,0,0,0,0,0,2510,12,469,1970,9,489
"Golden Tate (DET, WR)",382,58,3,158,0.5932203389830508,14,5,0,0,0,0,1,0,5080,41,669,1523,9,357
"Randall Cobb (GB, WR)",369,30,1,180,0.7741935483870968,11,3,0,0,0,1,3,0,5155,51,551,1564,12,396
"Jeremy Kerley (NYJ, WR)",314,47,1,100,0.6041666666666666,28,5,0,41,0,1,3,0,3542,26,546,1692,14,443
"Kenny Britt (CLE, WR)",289,26,3,122,0.6296296296296297,0,0,0,0,0,0,1,0,3300,16,570,1533,4,414
"Emmanuel Sanders (DEN, WR)",288,43,2,128,0.5,0,0,0,15,0,1,0,0,2708,20,430,2638,11,544
"Ted Ginn (NO, WR)",220,33,0,43,0.5588235294117647,68,8,0,0,0,0,0,0,5564,46,665,2140,16,434
"Eric Weems (TEN, WR)",90,14,0,30,0.7333333333333333,0,0,0,0,0,0,0,0,4113,22,584,1438,8,376
"Matthew Slater (NE, WR)",46,3,0,0,0.25,0,0,0,0,0,0,1,0,5261,39,612,1764,18,438
"Danny Amendola (NE, WR)",45,6,0,25,0.7142857142857143,0,0,0,0,0,0,1,0,5261,39,612,1764,18,438
"Julian Edelman (NE, WR)",34,8,0,8,0.4444444444444444,8,4,0,0,0,0,3,0,5261,39,612,1764,18,438
"Terrelle Pryor (WAS, WR)",0,0,0,0,0.0,0,0,0,0,0,0,0,0,4055,19,591,1592,8,403
"Brandon Tate (BUF, WR)",0,0,0,0,0.0,0,0,0,0,0,0,3,0,3857,24,578,1908,12,392
"Dwayne Harris (NYG, WR)",0,0,0,0,0.0,0,0,0,0,0,0,0,0,4910,29,588,1427,17,411
"Kamar Aiken (IND, WR)",0,0,0,0,0.0,0,0,0,0,0,0,0,0,3223,14,534,1594,8,382
